Family;Genus;spName;DensiteBois;logSLA;Hauteur;MasseGraine
Burseraceae;Indet.Burseraceae;Indet.Burseraceae_Indet.;0,4900000000;1,73172749019237;10;1
Fabaceae;Albizia;Albizia_pedicellaris;0,4900000000;1,49254024800699;50;5
Clusiaceae;Garcinia;Garcinia_benthamiana;0,3283000000;1,73172749019237;10;5
Siparunaceae;Siparuna;Siparuna_cuspidata;0,3916000000;1,92324628947810;52;3
Olacaceae;Heisteria;Heisteria_Indet.;0,3172000000;1,68866484847844;50;1
Malpighiaceae;Byrsonima;Byrsonima_Indet.;0,3172000000;1,92324628947810;50;1
Burseraceae;Protium;Protium_Indet.;0,3283000000;1,49254024800699;50;1
Myrtaceae;Indet.Myrtaceae;Indet.Myrtaceae_Indet.;0,3172000000;1,73172749019237;50;1
Indet.;Indet.Indet.;Indet.Indet._Indet.;0,3916000000;1,68866484847844;12;1
Annonaceae;Indet.Annonaceae;Indet.Annonaceae_Indet.;0,4900000000;1,43866753491999;53;1
Lecythidaceae;Indet.Lecythidaceae;Indet.Lecythidaceae_Indet.;0,3916000000;1,43866753491999;50;1
Sapotaceae;Indet.Sapotaceae;Indet.Sapotaceae_Indet.;0,4900000000;1,68866484847844;53;1
Nyctaginaceae;Neea;Neea_Indet.;0,3916000000;1,49254024800699;50;1
Calophyllaceae;Mahurea;Mahurea_palustris;0,3172000000;1,73172749019237;50;1
Elaeocarpaceae;Sloanea;Sloanea_parviflora;0,3172000000;1,68866484847844;53;1
Sapotaceae;Ecclinusa;Ecclinusa_guianensis;0,3172000000;1,68866484847844;10;4
Ochnaceae;Quiina;Quiina_integrifolia;0,3916000000;1,68866484847844;50;5
Elaeocarpaceae;Sloanea;Sloanea_sp.70-CAY;0,4900000000;1,43866753491999;52;1
Sapindaceae;Talisia;Talisia_furfuracea;0,2800000000;1,73172749019237;50;1
Elaeocarpaceae;Sloanea;Sloanea_conferta;0,3916000000;1,43866753491999;50;1
Elaeocarpaceae;Sloanea;Sloanea_granulosa;0,4900000000;1,68866484847844;50;1
Bignoniaceae;Tabebuia;Tabebuia_insignis;0,2800000000;1,73172749019237;50;1
Fabaceae;Inga;Inga_cayennensis;0,4900000000;1,43866753491999;50;4
Fabaceae;Inga;Inga_sp.12-CAY;0,3916000000;1,68866484847844;50;1
Chrysobalanaceae;Leptobalanus;Leptobalanus_longistylus;0,4900000000;1,92324628947810;10;1
Fabaceae;Inga;Inga_marginata;0,3172000000;1,68866484847844;10;1
Simaroubaceae;Homalolepis;Homalolepis_morettii;0,4900000000;1,49254024800699;50;1
Annonaceae;Xylopia;Xylopia_pulcherrima;0,3916000000;1,68866484847844;53;2
Myrtaceae;Eugenia;Eugenia_anastomosans;0,4900000000;1,49254024800699;50;1
Fabaceae;Parkia;Parkia_pendula;0,3283000000;1,68866484847844;50;3
Sapindaceae;Matayba;Matayba_opaca;0,2800000000;1,68866484847844;52;1
Fabaceae;Inga;Inga_graciliflora;0,3172000000;1,43866753491999;10;1
Fabaceae;Inga;Inga_lomatophylla;0,3172000000;1,73172749019237;10;3
Rubiaceae;Indet.Rubiaceae;Indet.Rubiaceae_Indet.;0,2800000000;1,49254024800699;12;1
Burseraceae;Protium;Protium_plagiocarpium;0,4900000000;1,73172749019237;53;4
Violaceae;Indet.Violaceae;Indet.Violaceae_Indet.;0,4900000000;1,43866753491999;53;1
Melastomataceae;Mouriri;Mouriri_Indet.;0,3283000000;1,43866753491999;50;1
Sapotaceae;Pouteria;Pouteria_cicatricata;0,4900000000;1,92324628947810;52;5
Fabaceae;Ormosia;Ormosia_paraensis;0,3172000000;1,73172749019237;52;3
Malvaceae;Sterculia;Sterculia_Indet.;0,3916000000;1,49254024800699;10;1
Euphorbiaceae;Sagotia;Sagotia_racemosa;0,2800000000;1,73172749019237;50;1
Fabaceae;Inga;Inga_jenmanii;0,3916000000;1,68866484847844;10;1
Malpighiaceae;Byrsonima;Byrsonima_densa;0,2800000000;1,92324628947810;53;1
Rubiaceae;Duroia;Duroia_micrantha;0,3283000000;1,92324628947810;53;1
Lauraceae;Ocotea;Ocotea_glomerata;0,2800000000;1,49254024800699;10;3
Myrtaceae;Eugenia;Eugenia_sp.FG21-Holst;0,3283000000;1,49254024800699;10;1
Fabaceae;Copaifera;Copaifera_guyanensis;0,4900000000;1,43866753491999;10;3
Annonaceae;Xylopia;Xylopia_crinita;0,4900000000;1,73172749019237;53;1
Sapotaceae;Pouteria;Pouteria_cayennensis;0,3916000000;1,43866753491999;53;5
Ochnaceae;Quiina;Quiina_macrophylla;0,3283000000;1,49254024800699;53;1
Malvaceae;Eriotheca;Eriotheca_Indet.;0,3916000000;1,49254024800699;53;1
